blh,type,family,common_name,genus,organism,primer,OTU ,sequences,blh_mix_count,time_period,year,date,region,state,host_plant,BCTV,CPt,S_citri
80,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,5,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
80,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,4,4,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
80,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,58,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,3,7,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,9,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Weed,Geraniaceae,Redstem filaree,Erodium,Erodium cicutarium,ITS,8,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,674,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,4,4,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,5,4,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,6,3,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,7,3,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,9,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,10,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,11,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,12,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,13,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,14,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
77,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,15,2,5,June,2022,6/7/2022,Royal City,WA,Carrot,1,0,0
76,Weed,Brassicaceae,Cress,Arabidopsis,Arabidopsis thaliana,ITS,6,140,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
76,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,3,22,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
76,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,14,2,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
76,Grass,Poaceae,Fescue,Festuca,Festuca gudoschnikovii,ITS,7,6,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
76,Crop,Fabaceae,Soybean,Glycine,Glycine max,ITS,10,3,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
76,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,5,8,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
76,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,15,10,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
76,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,31,240,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
76,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,8,4,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
75,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,88,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
75,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,5,5,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
75,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,6,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
75,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,7,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
75,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,8,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
75,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,4,19,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
75,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,2,29,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
75,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,29,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
75,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,9,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
74,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,7,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
74,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,92,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
74,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,10,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
74,Lambsquarter,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium amaranticolor,trnF,3,35,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
74,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,8,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
74,Mustard,Brassicaceae,Tansyweed,Descurainia,Descurainia pinnata,ITS,6,4,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
74,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,3,7,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
74,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,11,77,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
74,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,4,5,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
74,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,5,4,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
73,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,6,130,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
73,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,6,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
73,Lambsquarter,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium amaranticolor,trnF,10,65,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
73,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,7,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
73,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,4,5,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
73,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,2,25,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
73,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,9,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
73,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium altissimum,ITS,8,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Weed,Apiaceae,Burchervil,Anthriscus,Anthriscus caucalis,ITS,9,5,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,2,170,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,11,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,3,20,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,5,15,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,10,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Lambsquarter,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium amaranticolor,trnF,3,32,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,15,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,1,312,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,4,18,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,6,13,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,7,8,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,12,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,13,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,14,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,16,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
71,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,8,6,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,281,1084,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,5,14,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,28,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Lambsquarter,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium amaranticolor,trnF,3,36,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,23,5,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,7,5,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,8,4,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,4,16,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,8,208,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,30,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,41,5,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
69,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,27,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,6,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,6,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,8,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,8,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Crop,Cucurbitaceae,Pumpkin,Cucurbita,Cucurbita pepo,ITS,17,11,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Crop,Cucurbitaceae,Pumpkin,Cucurbita,Cucurbita pepo,ITS,17,11,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,7,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,7,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,2,17,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,2,17,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Tree,Anacardiaceae,Sumac,Rhus,Rhus coriaria,ITS,5,45,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
62,Tree,Anacardiaceae,Sumac,Rhus,Rhus coriaria,ITS,5,45,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
59,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,3,7,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
59,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,12,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
59,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,11,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
59,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,10,16,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
59,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,14,6,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
59,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,5,5,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
59,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,6,17,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
59,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,17,5,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
57,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,10,2,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
57,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,9,2,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
57,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,4,5,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
57,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,6,4,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
57,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,7,3,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
57,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,13,6,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
57,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,2,12,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
57,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,20,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
57,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,3,8,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Weed,Boraginaceae,Fiddleneck,Amsinckia,Amsinckia menziesii,ITS,12,3,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,2,27,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,7,5,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,4,8,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Crop,Cucurbitaceae,Pumpkin,Cucurbita,Cucurbita pepo,ITS,15,2,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,5,8,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Tree,Oleaceae,Ash,Fraxinus,Fraxinus excelsior,ITS,3,20,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,1,114,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,17,11,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,14,3,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Weed,Boraginaceae,Borage,Oreocarya,Oreocarya nubigena,ITS,13,3,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,8,4,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,10,4,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
56,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,9,4,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
55,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,5,4,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
55,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,7,3,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
55,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,33,136,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
55,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,6,3,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
55,Crop,Asteraceae,Lettuce,Lactuca,Lactuca sativa,trnF,3,25,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
55,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,4,24,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
55,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,11,2,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
54,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,trnF,2,NA,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
54,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,22,5,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
54,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,32,16,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
54,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,13,79,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
54,Weed,Asteraceae,Thistle,Cirsium,Cirsium arvense,ITS,3,26,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
54,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,5,11,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
54,Crop,Fabaceae,Soybean,Glycine,Glycine max,ITS,14,2,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
54,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,12,2,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
54,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,7,10,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
54,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,12,33,4,June,2022,6/7/2022,Prosser,WA,Hops,1,0,0
53,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,9,2,3,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
53,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,3,9,3,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
53,Crop,Brassicaceae,Canola,Brassica,Brassica napus,ITS,4,6,3,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
53,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,10,3,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
53,Mustard,Brassicaceae,Wild cabbage,Brassica,Brassica oleracea,ITS,7,4,3,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
53,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,11,10,3,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
53,Nightshade,Solanaceae,Black nightshade,Solanum,Solanum nigrum,ITS,11,158,3,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
53,Weed,Fabaceae,Vetch,Vicia,Vicia villosa,ITS,8,3,3,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
52,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,1,9,4,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
52,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,3,2,4,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
52,Nightshade,Solanaceae,Black nightshade,Solanum,Solanum nigrum,ITS,2,6,4,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
51,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,6,7,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
51,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,4,8,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
51,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,5,32,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
51,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,10,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
51,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,92,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
51,Tree,Salicaceae,Willow,Salix,Salix myrsinifolia,ITS,9,2,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
51,Nightshade,Solanaceae,Nightshade,Solanum,Solanum neorossii,trnF,10,NA,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
51,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,23,17,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
51,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,8,3,5,June,2022,6/7/2022,Othello,WA,Cannabis,1,0,0
43,Crop,Brassicaceae,Canola,Brassica,Brassica napus,ITS,9,2,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
43,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,1,12,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
43,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,11,8,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
43,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,19,11,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
43,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,2,9,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
43,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,7,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,7,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,7,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,4,4,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,4,4,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,8,8,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,8,8,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,7,3,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,7,3,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,6,3,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,6,3,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,9,2,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,9,2,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
